customer_id,gender,age,payment_method
C119791,Male,27,Cash
C119804,Female,32,Debit Card
C119806,Female,39,Cash
C119811,Male,34,Debit Card
C119818,Male,50,Credit Card
C119819,Female,58,Cash
C119820,Female,29,Credit Card
C119825,Female,30,Cash
C119831,Male,48,Credit Card
C119833,Male,59,Debit Card
C119834,Male,21,Cash
C119839,Male,20,Cash
C119840,Female,19,Credit Card
C119841,Male,21,Credit Card
C119846,Female,61,Debit Card
C119857,Female,24,Credit Card
C119859,Male,32,Cash
C119861,Male,69,Cash
C119864,Female,66,Credit Card
C119874,Female,66,Credit Card
C119876,Female,21,Debit Card
C119877,Female,69,Cash
C119880,Male,47,Cash
C119882,Female,46,Cash
C119888,Female,22,Credit Card
C119889,Female,64,Credit Card
C119891,Female,20,Debit Card
C119892,Female,65,Credit Card
C119894,Female,23,Credit Card
C119900,Male,42,Credit Card
C119902,Female,45,Credit Card
C119906,Male,53,Cash
C119913,Female,69,Cash
C119914,Female,35,Credit Card
C119916,Female,63,Debit Card
C119919,Female,57,Cash
C119920,Female,60,Cash
C119923,Male,55,Debit Card
C119926,Female,63,Cash
C119930,Female,25,Credit Card
C119933,Female,67,Cash
C119934,Male,38,Debit Card
C119935,Female,25,Debit Card
C119939,Female,28,Cash
C119941,Female,62,Debit Card
C119943,Female,29,Credit Card
C119944,Female,47,Credit Card
C119948,Male,53,Cash
C119949,Female,64,Cash
C119951,Male,38,Credit Card
C119954,Female,37,Cash
C119958,Male,30,Credit Card
C119959,Male,56,Cash
C119961,Female,53,Cash
C119963,Female,53,Cash
C119970,Female,66,Credit Card
C119979,Male,18,Credit Card
C119984,Male,46,Cash
C119991,Male,45,Debit Card
C119999,Male,40,Debit Card
C120000,Male,63,Cash
C120002,Female,24,Cash
C120004,Male,69,Credit Card
C120007,Female,30,Cash
C120008,Female,21,Cash
C120014,Male,51,Cash
C120018,Female,19,Debit Card
C120019,Male,67,Credit Card
C120021,Female,18,Credit Card
C120022,Female,64,Debit Card
C120023,Male,28,Cash
C120024,Male,59,Credit Card
C120032,Male,18,Credit Card
C120037,Male,21,Cash
C120038,Male,29,Credit Card
C120040,Male,46,Credit Card
C120043,Female,33,Credit Card
C120046,Female,65,Cash
C120048,Male,41,Debit Card
C120049,Male,40,Cash
C120052,Female,68,Debit Card
C120053,Male,57,Credit Card
C120055,Female,64,Cash
C120056,Female,44,Cash
C120057,Male,61,Credit Card
C120058,Female,28,Debit Card
C120067,Female,35,Credit Card
C120068,Female,46,Cash
C120075,Female,42,Cash
C120078,Female,62,Cash
C120082,Female,59,Debit Card
C120083,Male,63,Cash
C120091,Female,63,Cash
C120092,Male,22,Cash
C120095,Female,64,Credit Card
C120096,Female,40,Cash
C120110,Female,63,Credit Card
C120116,Male,30,Debit Card
C120118,Male,55,Credit Card
C120119,Female,66,Credit Card
C120121,Female,58,Debit Card
C120126,Female,31,Cash
C120130,Female,26,Debit Card
C120132,Female,44,Cash
C120134,Male,,Debit Card
C120137,Male,39,Debit Card
C120139,Male,67,Debit Card
C120145,Female,24,Cash
C120147,Female,19,Cash
C120148,Female,18,Credit Card
C120154,Female,61,Debit Card
C120157,Male,49,Credit Card
C120158,Male,44,Debit Card
C120163,Female,56,Debit Card
C120164,Female,41,Credit Card
C120166,Female,21,Cash
C120171,Male,54,Cash
C120176,Female,48,Cash
C120179,Female,57,Debit Card
C120180,Female,22,Debit Card
C120186,Female,60,Debit Card
C120187,Female,33,Cash
C120189,Male,29,Cash
C120193,Male,42,Credit Card
C120200,Female,60,Cash
C120205,Female,49,Credit Card
C120206,Female,40,Credit Card
C120208,Female,52,Cash
C120211,Female,37,Cash
C120218,Female,51,Credit Card
C120221,Male,42,Cash
C120223,Male,33,Cash
C120225,Female,47,Debit Card
C120226,Male,41,Debit Card
C120227,Male,38,Credit Card
C120228,Male,18,Cash
C120230,Male,24,Cash
C120231,Female,32,Debit Card
C120234,Male,55,Debit Card
C120245,Female,44,Cash
C120248,Male,67,Cash
C120260,Female,46,Credit Card
C120263,Female,54,Credit Card
C120264,Female,31,Cash
C120267,Female,58,Debit Card
C120270,Female,53,Cash
C120274,Male,45,Debit Card
C120276,Male,18,Debit Card
C120281,Female,50,Credit Card
C120287,Female,65,Cash
C120289,Female,35,Credit Card
C120294,Male,28,Debit Card
C120302,Female,62,Cash
C120303,Female,38,Cash
C120307,Female,36,Credit Card
C120308,Male,62,Credit Card
C120312,Female,43,Debit Card
C120314,Female,37,Cash
C120318,Male,18,Debit Card
C120321,Female,38,Credit Card
C120322,Male,39,Cash
C120324,Female,69,Credit Card
C120325,Female,52,Cash
C120327,Male,41,Cash
C120331,Female,44,Debit Card
C120337,Female,32,Debit Card
C120344,Male,46,Cash
C120349,Male,52,Debit Card
C120351,Male,21,Cash
C120353,Female,64,Credit Card
C120363,Male,64,Cash
C120366,Male,69,Credit Card
C120370,Male,47,Cash
C120372,Female,38,Credit Card
C120373,Male,34,Debit Card
C120376,Female,65,Cash
C120384,Female,63,Cash
C120387,Female,61,Credit Card
C120394,Female,41,Cash
C120396,Female,60,Credit Card
C120398,Female,60,Cash
C120403,Male,18,Cash
C120404,Female,33,Credit Card
C120407,Female,27,Cash
C120412,Male,51,Credit Card
C120413,Female,55,Cash
C120414,Male,24,Debit Card
C120415,Female,62,Debit Card
C120416,Male,42,Credit Card
C120424,Female,38,Credit Card
C120428,Male,58,Cash
C120429,Male,43,Credit Card
C120432,Male,33,Credit Card
C120434,Male,61,Cash
C120437,Female,35,Cash
C120441,Female,44,Debit Card
C120444,Female,42,Cash
C120447,Female,65,Debit Card
C120453,Female,57,Cash
C120463,Female,55,Credit Card
C120464,Female,66,Credit Card
C120465,Female,40,Credit Card
C120471,Male,18,Debit Card
C120478,Female,51,Cash
C120488,Female,52,Cash
C120490,Female,52,Cash
C120493,Female,34,Credit Card
C120500,Male,48,Credit Card
C120504,Female,65,Cash
C120509,Female,48,Debit Card
C120514,Female,33,Credit Card
C120517,Female,60,Credit Card
C120523,Female,42,Debit Card
C120528,Female,31,Credit Card
C120529,Female,21,Cash
C120533,Male,20,Cash
C120536,Female,45,Credit Card
C120539,Female,54,Debit Card
C120541,Female,25,Cash
C120543,Male,68,Cash
C120546,Male,30,Credit Card
C120552,Female,65,Cash
C120553,Female,21,Cash
C120555,Female,47,Debit Card
C120557,Female,18,Credit Card
C120560,Female,39,Credit Card
C120562,Female,69,Cash
C120569,Male,19,Cash
C120571,Female,24,Debit Card
C120572,Male,59,Credit Card
C120573,Female,38,Debit Card
C120577,Male,64,Cash
C120578,Male,53,Cash
C120581,Female,20,Credit Card
C120585,Female,51,Cash
C120590,Male,39,Cash
C120594,Female,61,Cash
C120598,Female,27,Cash
C120599,Female,23,Cash
C120601,Female,46,Debit Card
C120602,Female,51,Cash
C120607,Female,45,Cash
C120609,Male,49,Cash
C120623,Female,31,Cash
C120627,Male,25,Cash
C120628,Male,35,Cash
C120630,Female,58,Cash
C120635,Female,40,Credit Card
C120638,Female,46,Cash
C120639,Female,42,Credit Card
C120642,Female,20,Cash
C120646,Female,49,Cash
C120651,Male,34,Cash
C120653,Female,34,Credit Card
C120654,Female,19,Cash
C120656,Female,59,Credit Card
C120657,Female,51,Debit Card
C120660,Female,47,Cash
C120662,Male,31,Cash
C120663,Female,32,Debit Card
C120667,Female,51,Credit Card
C120670,Female,58,Cash
C120672,Male,28,Credit Card
C120675,Male,37,Credit Card
C120676,Female,53,Cash
C120680,Male,50,Credit Card
C120683,Female,62,Credit Card
C120685,Female,51,Debit Card
C120686,Male,57,Cash
C120690,Female,22,Cash
C120691,Female,59,Credit Card
C120692,Male,22,Cash
C120695,Male,40,Cash
C120696,Male,25,Credit Card
C120699,Female,58,Debit Card
C120702,Male,59,Cash
C120706,Female,62,Cash
C120711,Female,27,Cash
C120717,Female,22,Debit Card
C120718,Female,31,Cash
C120719,Female,56,Cash
C120721,Male,63,Debit Card
C120725,Female,18,Cash
C120732,Female,20,Credit Card
C120734,Female,25,Cash
C120735,Male,46,Cash
C120736,Female,46,Credit Card
C120738,Female,66,Cash
C120739,Female,20,Credit Card
C120751,Female,38,Cash
C120753,Male,34,Cash
C120759,Female,67,Credit Card
C120760,Male,51,Cash
C120770,Male,22,Debit Card
C120773,Male,40,Debit Card
C120774,Female,69,Cash
C120776,Male,62,Debit Card
C120778,Male,60,Debit Card
C120779,Male,61,Cash
C120784,Male,30,Cash
C120787,Male,46,Credit Card
C120794,Male,58,Cash
C120796,Female,34,Cash
C120797,Female,28,Cash
C120801,Female,33,Cash
C120802,Male,43,Debit Card
C120803,Male,23,Credit Card
C120804,Female,58,Debit Card
C120805,Female,38,Credit Card
C120807,Female,39,Debit Card
C120810,Female,60,Credit Card
C120811,Female,51,Credit Card
C120816,Female,39,Debit Card
C120821,Female,65,Cash
C120825,Male,63,Cash
C120828,Female,47,Credit Card
C120832,Male,37,Credit Card
C120834,Female,38,Credit Card
C120837,Female,63,Cash
C120838,Male,60,Credit Card
C120840,Female,64,Credit Card
C120842,Female,56,Debit Card
C120843,Female,48,Credit Card
C120844,Female,61,Credit Card
C120849,Male,25,Credit Card
C120855,Male,68,Debit Card
C120857,Female,31,Debit Card
C120859,Female,58,Cash
C120860,Female,59,Cash
C120861,Female,41,Cash
C120864,Male,30,Cash
C120866,Female,37,Cash
C120868,Female,39,Debit Card
C120876,Male,35,Cash
C120878,Female,46,Cash
C120879,Female,59,Credit Card
C120882,Female,39,Cash
C120884,Female,49,Cash
C120885,Male,30,Cash
C120886,Female,43,Cash
C120889,Female,25,Cash
C120893,Male,62,Cash
C120898,Male,19,Cash
C120899,Female,41,Cash
C120901,Female,55,Cash
C120902,Female,19,Cash
C120905,Male,29,Credit Card
C120911,Female,46,Cash
C120914,Male,65,Cash
C120916,Female,55,Credit Card
C120918,Female,22,Cash
C120924,Female,32,Debit Card
C120927,Female,30,Credit Card
C120935,Female,60,Cash
C120936,Male,21,Cash
C120938,Female,22,Cash
C120939,Male,18,Cash
C120949,Female,60,Credit Card
C120951,Male,56,Cash
C120968,Female,65,Credit Card
C120973,Female,58,Cash
C120975,Female,22,Credit Card
C120980,Female,31,Credit Card
C120984,Female,40,Credit Card
C120992,Female,60,Cash
C120995,Female,49,Debit Card
C120996,Male,21,Credit Card
C120999,Female,32,Debit Card
C121003,Female,44,Debit Card
C121006,Female,28,Cash
C121007,Female,37,Cash
C121011,Male,37,Debit Card
C121019,Female,62,Credit Card
C121020,Male,52,Cash
C121021,Female,37,Credit Card
C121027,Female,47,Cash
C121029,Male,67,Debit Card
C121031,Male,18,Cash
C121032,Female,25,Credit Card
C121035,Female,30,Cash
C121037,Female,57,Credit Card
C121038,Male,28,Cash
C121044,Male,56,Cash
C121053,Female,63,Credit Card
C121064,Male,55,Credit Card
C121066,Female,58,Cash
C121067,Female,18,Credit Card
C121071,Female,54,Credit Card
C121074,Female,36,Debit Card
C121078,Male,49,Credit Card
C121079,Male,22,Credit Card
C121083,Female,53,Cash
C121086,Female,62,Credit Card
C121089,Female,62,Credit Card
C121090,Male,59,Cash
C121098,Female,38,Credit Card
C121101,Male,45,Credit Card
C121107,Male,61,Cash
C121109,Male,68,Cash
C121121,Male,45,Cash
C121126,Female,55,Cash
C121127,Male,64,Cash
C121128,Male,26,Credit Card
C121139,Male,40,Debit Card
C121142,Male,42,Cash
C121147,Male,36,Debit Card
C121150,Male,20,Credit Card
C121153,Male,60,Cash
C121156,Male,68,Cash
C121160,Male,65,Credit Card
C121162,Female,61,Credit Card
C121163,Male,41,Credit Card
C121165,Female,52,Cash
C121170,Female,45,Cash
C121171,Male,51,Debit Card
C121175,Male,52,Debit Card
C121177,Male,23,Credit Card
C121181,Male,40,Cash
C121183,Male,57,Cash
C121184,Female,69,Cash
C121190,Female,43,Cash
C121192,Male,58,Cash
C121193,Female,53,Debit Card
C121194,Female,45,Credit Card
C121206,Female,47,Credit Card
C121211,Female,67,Debit Card
C121213,Female,34,Cash
C121219,Female,36,Cash
C121221,Male,67,Cash
C121223,Male,44,Credit Card
C121231,Female,29,Cash
C121232,Female,20,Debit Card
C121237,Female,36,Credit Card
C121238,Male,53,Credit Card
C121244,Male,45,Debit Card
C121247,Female,48,Credit Card
C121248,Female,61,Cash
C121249,Male,21,Credit Card
C121251,Male,20,Cash
C121255,Female,31,Cash
C121259,Male,37,Credit Card
C121264,Female,62,Credit Card
C121267,Male,44,Debit Card
C121268,Female,58,Credit Card
C121273,Female,66,Cash
C121279,Female,41,Cash
C121289,Female,51,Debit Card
C121290,Female,45,Debit Card
C121294,Male,25,Credit Card
C121297,Female,38,Credit Card
C121299,Female,60,Debit Card
C121305,Female,61,Credit Card
C121308,Female,25,Cash
C121311,Female,61,Cash
C121316,Female,41,Cash
C121320,Male,63,Credit Card
C121326,Male,20,Cash
C121327,Female,61,Credit Card
C121328,Female,40,Credit Card
C121336,Female,28,Cash
C121341,Female,54,Cash
C121347,Male,64,Cash
C121351,Male,29,Cash
C121354,Female,41,Debit Card
C121356,Female,51,Cash
C121358,Female,31,Debit Card
C121362,Female,51,Cash
C121368,Female,23,Cash
C121377,Female,20,Cash
C121378,Male,60,Cash
C121380,Female,37,Debit Card
C121382,Female,27,Credit Card
C121383,Female,39,Credit Card
C121385,Male,39,Credit Card
C121388,Female,18,Credit Card
C121391,Female,68,Cash
C121392,Female,69,Credit Card
C121395,Female,55,Credit Card
C121400,Female,50,Credit Card
C121410,Female,61,Credit Card
C121413,Female,50,Debit Card
C121415,Female,46,Cash
C121416,Female,22,Credit Card
C121417,Female,39,Debit Card
C121419,Female,49,Debit Card
C121425,Female,32,Credit Card
C121428,Female,31,Cash
C121429,Male,59,Credit Card
C121431,Male,20,Credit Card
C121435,Female,52,Credit Card
C121436,Male,53,Credit Card
C121438,Female,37,Credit Card
C121443,Female,48,Cash
C121446,Female,45,Cash
C121449,Male,25,Cash
C121452,Female,65,Debit Card
C121455,Male,60,Credit Card
C121457,Female,62,Credit Card
C121464,Female,58,Cash
C121465,Female,20,Cash
C121466,Female,54,Credit Card
C121469,Male,40,Credit Card
C121472,Male,35,Debit Card
C121473,Female,27,Cash
C121476,Male,31,Cash
C121478,Female,34,Cash
C121480,Female,54,Cash
C121488,Female,65,Debit Card
C121489,Female,49,Debit Card
C121491,Female,53,Cash
C121492,Female,50,Cash
C121493,Female,53,Credit Card
C121497,Female,41,Cash
C121498,Female,53,Credit Card
C121499,Female,39,Cash
C121502,Female,54,Credit Card
C121504,Male,66,Debit Card
C121506,Male,41,Debit Card
C121509,Female,60,Cash
C121510,Male,63,Credit Card
C121511,Male,40,Credit Card
C121513,Male,60,Cash
C121514,Male,56,Credit Card
C121526,Male,48,Cash
C121537,Male,51,Credit Card
C121538,Male,67,Cash
C121541,Female,23,Debit Card
C121547,Female,24,Cash
C121550,Female,61,Cash
C121551,Male,28,Credit Card
C121552,Male,61,Credit Card
C121560,Male,19,Credit Card
C121561,Female,51,Credit Card
C121564,Female,68,Credit Card
C121567,Male,41,Credit Card
C121575,Male,51,Debit Card
C121577,Female,52,Cash
C121580,Female,30,Cash
C121583,Female,32,Cash
C121588,Male,41,Cash
C121590,Male,57,Debit Card
C121593,Male,28,Cash
C121594,Male,55,Credit Card
C121596,Female,52,Cash
C121598,Male,57,Debit Card
C121602,Female,41,Debit Card
C121606,Female,52,Debit Card
C121607,Male,45,Cash
C121611,Male,56,Cash
C121613,Male,43,Credit Card
C121615,Female,59,Debit Card
C121616,Female,40,Credit Card
C121625,Female,42,Credit Card
C121628,Male,32,Credit Card
C121629,Male,47,Cash
C121633,Male,53,Debit Card
C121634,Female,28,Credit Card
C121637,Female,49,Cash
C121647,Male,67,Cash
C121648,Female,54,Credit Card
C121649,Male,31,Debit Card
C121650,Male,20,Debit Card
C121651,Female,20,Debit Card
C121653,Female,58,Debit Card
C121654,Male,63,Cash
C121657,Female,42,Cash
C121660,Female,39,Credit Card
C121662,Female,33,Credit Card
C121669,Female,62,Credit Card
C121671,Female,19,Credit Card
C121673,Male,23,Debit Card
C121677,Female,54,Cash
C121678,Female,50,Credit Card
C121683,Male,62,Cash
C121696,Male,62,Credit Card
C121698,Female,31,Credit Card
C121699,Female,65,Cash
C121700,Female,64,Cash
C121704,Female,52,Cash
C121707,Female,20,Debit Card
C121708,Female,45,Credit Card
C121717,Female,47,Cash
C121719,Female,43,Credit Card
C121723,Female,25,Debit Card
C121724,Male,62,Cash
C121725,Female,47,Cash
C121726,Female,47,Credit Card
C121727,Male,22,Credit Card
C121736,Female,31,Credit Card
C121740,Female,45,Debit Card
C121741,Male,23,Cash
C121746,Male,57,Credit Card
C121747,Male,35,Credit Card
C121748,Male,42,Cash
C121751,Male,52,Debit Card
C121754,Female,52,Debit Card
C121757,Female,29,Cash
C121765,Female,31,Credit Card
C121766,Male,60,Debit Card
C121767,Female,23,Cash
C121771,Female,53,Credit Card
C121774,Female,40,Credit Card
C121781,Female,65,Debit Card
C121782,Female,66,Debit Card
C121785,Male,64,Credit Card
C121791,Female,32,Credit Card
C121796,Male,38,Cash
C121797,Male,55,Cash
C121799,Male,29,Debit Card
C121802,Male,65,Cash
C121816,Female,34,Cash
C121820,Male,41,Credit Card
C121825,Female,59,Cash
C121827,Female,53,Debit Card
C121831,Male,43,Credit Card
C121835,Female,49,Cash
C121839,Female,52,Cash
C121843,Male,31,Credit Card
C121845,Male,64,Debit Card
C121848,Female,59,Credit Card
C121855,Female,21,Credit Card
C121856,Female,28,Credit Card
C121857,Female,37,Cash
C121862,Female,65,Cash
C121863,Female,25,Debit Card
C121864,Female,31,Credit Card
C121867,Female,32,Debit Card
C121871,Male,69,Credit Card
C121874,Female,32,Cash
C121875,Female,57,Cash
C121882,Female,44,Debit Card
C121894,Female,27,Credit Card
C121896,Male,50,Cash
C121897,Female,30,Debit Card
C121902,Female,29,Cash
C121906,Female,58,Debit Card
C121907,Female,45,Credit Card
C121910,Female,24,Debit Card
C121911,Female,46,Debit Card
C121918,Female,36,Debit Card
C121924,Male,69,Cash
C121929,Male,50,Credit Card
C121933,Male,39,Cash
C121937,Male,25,Cash
C121938,Female,64,Cash
C121941,Male,31,Credit Card
C121944,Female,26,Credit Card
C121952,Female,29,Cash
C121953,Female,29,Credit Card
C121954,Male,23,Credit Card
C121955,Female,56,Cash
C121958,Male,21,Credit Card
C121960,Male,36,Credit Card
C121962,Male,68,Cash
C121963,Female,43,Debit Card
C121967,Female,61,Credit Card
C121969,Male,69,Cash
C121970,Female,57,Cash
C121975,Male,23,Debit Card
C121976,Female,65,Credit Card
C121977,Female,23,Cash
C121981,Male,41,Cash
C121985,Female,46,Credit Card
C121986,Female,52,Debit Card
C121987,Female,62,Debit Card
C121988,Male,61,Cash
C121992,Male,40,Debit Card
C121994,Female,36,Debit Card
C121997,Male,38,Credit Card
C122005,Female,67,Cash
C122008,Female,57,Credit Card
C122011,Female,58,Credit Card
C122013,Female,55,Credit Card
C122014,Male,42,Credit Card
C122015,Female,31,Credit Card
C122017,Female,63,Cash
C122018,Male,19,Credit Card
C122020,Female,36,Cash
C122023,Female,55,Credit Card
C122024,Male,25,Credit Card
C122026,Female,41,Credit Card
C122029,Male,40,Credit Card
C122031,Female,66,Credit Card
C122042,Female,46,Cash
C122043,Female,18,Debit Card
C122045,Female,41,Cash
C122048,Female,63,Cash
C122049,Female,66,Credit Card
C122055,Female,60,Debit Card
C122058,Male,39,Cash
C122060,Female,51,Cash
C122062,Female,65,Cash
C122063,Male,28,Cash
C122064,Female,45,Credit Card
C122068,Female,26,Debit Card
C122069,Female,20,Credit Card
C122071,Male,26,Cash
C122072,Female,51,Cash
C122077,Female,41,Credit Card
C122078,Female,40,Debit Card
C122080,Female,53,Credit Card
C122083,Female,27,Credit Card
C122085,Female,30,Cash
C122088,Female,61,Cash
C122092,Female,67,Credit Card
C122094,Female,19,Credit Card
C122095,Male,44,Credit Card
C122097,Female,30,Cash
C122102,Female,51,Cash
C122103,Female,38,Debit Card
C122106,Female,53,Debit Card
C122108,Male,37,Credit Card
C122109,Female,30,Cash
C122111,Female,30,Cash
C122113,Male,56,Debit Card
C122117,Female,19,Credit Card
C122124,Female,59,Cash
C122128,Male,59,Cash
C122130,Female,34,Cash
C122135,Female,67,Credit Card
C122136,Female,25,Cash
C122137,Male,21,Credit Card
C122140,Female,34,Cash
C122153,Female,55,Debit Card
C122156,Male,38,Cash
C122157,Female,44,Cash
C122158,Female,69,Debit Card
C122165,Female,37,Cash
C122174,Male,27,Credit Card
C122177,Male,40,Credit Card
C122178,Male,69,Cash
C122179,Female,20,Debit Card
C122182,Female,45,Debit Card
C122186,Female,35,Debit Card
C122189,Female,62,Cash
C122190,Female,34,Credit Card
C122192,Female,21,Credit Card
C122193,Male,59,Credit Card
C122194,Male,60,Credit Card
C122195,Female,52,Cash
C122196,Male,64,Cash
C122199,Female,25,Credit Card
C122206,Female,41,Credit Card
C122207,Male,20,Cash
C122212,Male,26,Credit Card
C122215,Female,38,Debit Card
